# SYNTHETIC DATA - NOT A REAL CLIENT. Acme Widgets LLC, tax year 2025, ship-to state sales. Lines starting with # are comments.
transaction_id,date,ship_to_state,amount_usd,channel
TXN-02275,2025-09-28,CO,457.77,website
TXN-02276,2025-09-28,CO,470.57,wholesale
TXN-02277,2025-09-28,CO,569.28,website
TXN-02278,2025-09-28,CO,906.22,wholesale
TXN-02279,2025-09-28,CO,1293.89,website
TXN-02280,2025-09-28,TX,829.11,website
TXN-02281,2025-09-28,TX,919.16,website
TXN-02282,2025-09-28,WA,284.32,website
TXN-02283,2025-09-29,CA,557.83,wholesale
TXN-02284,2025-09-29,CO,813.42,website
TXN-02285,2025-09-29,CO,946.77,wholesale
TXN-02286,2025-09-29,CO,1184.72,website
TXN-02287,2025-09-29,CO,1220.43,wholesale
TXN-02288,2025-09-29,WA,433.50,website
TXN-02289,2025-09-30,CO,513.63,wholesale
TXN-02290,2025-09-30,CO,569.15,website
TXN-02291,2025-09-30,CO,723.90,website
TXN-02292,2025-09-30,CO,764.22,website
TXN-02293,2025-09-30,CO,776.13,website
TXN-02294,2025-09-30,CO,1175.47,website
TXN-02295,2025-09-30,TX,543.40,website
TXN-02296,2025-09-30,TX,659.92,website
TXN-02297,2025-09-30,TX,778.35,wholesale
TXN-02298,2025-09-30,TX,886.70,wholesale
TXN-02299,2025-09-30,TX,930.00,website
TXN-02300,2025-09-30,WA,630.43,website
TXN-02301,2025-10-01,CA,814.06,website
TXN-02302,2025-10-01,CO,811.65,wholesale
TXN-02303,2025-10-01,CO,928.45,marketplace
TXN-02304,2025-10-01,CO,980.61,website
TXN-02305,2025-10-01,CO,1120.11,website
TXN-02306,2025-10-01,TX,617.83,website
TXN-02307,2025-10-01,WA,418.54,website
TXN-02308,2025-10-02,CA,691.43,wholesale
TXN-02309,2025-10-02,CO,448.94,website
TXN-02310,2025-10-02,CO,785.99,marketplace
TXN-02311,2025-10-02,CO,1040.95,wholesale
TXN-02312,2025-10-02,CO,1114.57,website
TXN-02313,2025-10-02,CO,1191.05,website
TXN-02314,2025-10-02,FL,691.77,wholesale
TXN-02315,2025-10-02,TX,544.18,wholesale
TXN-02316,2025-10-02,TX,559.46,website
TXN-02317,2025-10-02,TX,756.88,wholesale
TXN-02318,2025-10-02,TX,968.06,wholesale
TXN-02319,2025-10-02,TX,1016.85,website
TXN-02320,2025-10-02,WA,478.83,marketplace
TXN-02321,2025-10-02,WA,757.68,website
TXN-02322,2025-10-03,CA,865.56,wholesale
TXN-02323,2025-10-03,CA,866.56,wholesale
TXN-02324,2025-10-03,CA,1090.91,website
TXN-02325,2025-10-03,CO,583.25,wholesale
TXN-02326,2025-10-03,CO,1288.96,website
TXN-02327,2025-10-03,CO,1293.18,website
TXN-02328,2025-10-03,CO,1321.63,website
TXN-02329,2025-10-03,TX,449.17,website
TXN-02330,2025-10-03,TX,651.85,website
TXN-02331,2025-10-03,WA,315.35,website
TXN-02332,2025-10-03,WA,433.40,website
TXN-02333,2025-10-03,WA,515.17,wholesale
TXN-02334,2025-10-04,CO,459.88,website
TXN-02335,2025-10-04,CO,1170.93,wholesale
TXN-02336,2025-10-04,FL,1251.83,wholesale
TXN-02337,2025-10-04,TX,446.82,website
TXN-02338,2025-10-04,TX,919.92,website
TXN-02339,2025-10-04,WA,273.35,website
TXN-02340,2025-10-05,CA,526.87,website
TXN-02341,2025-10-05,CA,788.49,website
TXN-02342,2025-10-05,CA,1015.22,website
TXN-02343,2025-10-05,CO,466.34,website
TXN-02344,2025-10-05,CO,635.15,website
TXN-02345,2025-10-05,WA,270.53,website
TXN-02346,2025-10-05,WA,611.16,wholesale
TXN-02347,2025-10-05,WA,692.02,marketplace
TXN-02348,2025-10-06,CA,989.14,wholesale
TXN-02349,2025-10-06,CO,491.87,website
TXN-02350,2025-10-06,CO,1319.76,website
TXN-02351,2025-10-06,FL,1240.06,wholesale
TXN-02352,2025-10-06,TX,481.34,website
TXN-02353,2025-10-06,TX,628.69,website
TXN-02354,2025-10-06,TX,678.69,website
TXN-02355,2025-10-06,TX,709.59,wholesale
TXN-02356,2025-10-06,TX,980.11,website
TXN-02357,2025-10-07,CA,506.58,website
TXN-02358,2025-10-07,CO,566.59,wholesale
TXN-02359,2025-10-07,CO,639.39,website
TXN-02360,2025-10-07,CO,811.66,website
TXN-02361,2025-10-07,CO,1062.79,website
TXN-02362,2025-10-07,CO,1162.60,wholesale
TXN-02363,2025-10-07,WA,762.12,website
TXN-02364,2025-10-08,CA,685.41,website
TXN-02365,2025-10-08,CA,948.89,website
TXN-02366,2025-10-08,CO,729.24,website
TXN-02367,2025-10-08,CO,747.07,wholesale
TXN-02368,2025-10-08,CO,824.87,website
TXN-02369,2025-10-08,CO,897.66,website
TXN-02370,2025-10-08,CO,1036.40,website
TXN-02371,2025-10-08,CO,1089.21,marketplace
TXN-02372,2025-10-08,CO,1283.42,marketplace
TXN-02373,2025-10-08,TX,510.67,website
TXN-02374,2025-10-08,TX,702.44,wholesale
TXN-02375,2025-10-08,WA,527.12,website
TXN-02376,2025-10-09,CA,785.67,website
TXN-02377,2025-10-09,CA,1021.63,wholesale
TXN-02378,2025-10-09,CO,601.20,website
TXN-02379,2025-10-09,CO,612.40,wholesale
TXN-02380,2025-10-09,CO,782.65,website
TXN-02381,2025-10-09,TX,650.43,website
TXN-02382,2025-10-09,TX,691.17,wholesale
TXN-02383,2025-10-09,TX,741.42,wholesale
TXN-02384,2025-10-09,TX,758.92,website
TXN-02385,2025-10-09,TX,844.46,website
TXN-02386,2025-10-09,WA,408.68,website
TXN-02387,2025-10-10,CA,511.76,wholesale
TXN-02388,2025-10-10,CA,526.59,website
TXN-02389,2025-10-10,CA,837.37,website
TXN-02390,2025-10-10,CO,943.13,website
TXN-02391,2025-10-10,CO,973.36,website
TXN-02392,2025-10-10,CO,1079.83,wholesale
TXN-02393,2025-10-10,FL,679.63,website
TXN-02394,2025-10-10,WA,384.30,website
TXN-02395,2025-10-11,CA,630.62,wholesale
TXN-02396,2025-10-11,CA,708.39,website
TXN-02397,2025-10-11,CO,936.13,website
TXN-02398,2025-10-11,NY,1802.00,wholesale
TXN-02399,2025-10-11,TX,681.58,website
TXN-02400,2025-10-11,TX,838.98,website
TXN-02401,2025-10-11,TX,974.83,website
TXN-02402,2025-10-11,TX,1008.71,website
TXN-02403,2025-10-11,WA,659.68,website
TXN-02404,2025-10-12,CA,904.81,wholesale
TXN-02405,2025-10-12,CO,699.77,wholesale
TXN-02406,2025-10-12,CO,824.59,website
TXN-02407,2025-10-12,CO,935.95,website
TXN-02408,2025-10-12,CO,1100.11,website
TXN-02409,2025-10-12,CO,1281.03,marketplace
TXN-02410,2025-10-12,TX,530.99,website
TXN-02411,2025-10-12,WA,740.03,website
TXN-02412,2025-10-13,CO,618.45,wholesale
TXN-02413,2025-10-13,CO,908.74,wholesale
TXN-02414,2025-10-13,TX,532.90,website
TXN-02415,2025-10-13,TX,750.83,website
TXN-02416,2025-10-13,WA,685.04,website
TXN-02417,2025-10-14,CA,537.01,website
TXN-02418,2025-10-14,CA,987.09,marketplace
TXN-02419,2025-10-14,CO,723.94,website
TXN-02420,2025-10-14,CO,779.96,website
TXN-02421,2025-10-14,CO,1093.33,website
TXN-02422,2025-10-14,CO,1119.40,website
TXN-02423,2025-10-14,CO,1248.72,website
TXN-02424,2025-10-14,TX,409.51,website
TXN-02425,2025-10-14,WA,541.82,website
TXN-02426,2025-10-14,WA,632.09,wholesale
TXN-02427,2025-10-15,CA,882.54,website
TXN-02428,2025-10-15,CO,482.52,website
TXN-02429,2025-10-15,CO,554.22,website
TXN-02430,2025-10-15,CO,638.55,website
TXN-02431,2025-10-15,CO,871.35,website
TXN-02432,2025-10-15,CO,1151.85,website
TXN-02433,2025-10-15,TX,653.69,wholesale
TXN-02434,2025-10-15,TX,912.34,wholesale
TXN-02435,2025-10-15,TX,995.11,website
TXN-02436,2025-10-16,CA,637.31,marketplace
TXN-02437,2025-10-16,CA,682.41,website
TXN-02438,2025-10-16,CA,954.04,wholesale
TXN-02439,2025-10-16,CO,480.74,website
TXN-02440,2025-10-16,CO,813.40,wholesale
TXN-02441,2025-10-16,CO,1277.79,website
TXN-02442,2025-10-16,NY,1142.10,website
TXN-02443,2025-10-16,TX,365.96,wholesale
TXN-02444,2025-10-16,TX,772.94,marketplace
TXN-02445,2025-10-16,TX,814.71,wholesale
TXN-02446,2025-10-16,TX,994.66,website
TXN-02447,2025-10-17,CO,456.91,website
TXN-02448,2025-10-17,CO,469.03,wholesale
TXN-02449,2025-10-17,CO,1323.07,website
TXN-02450,2025-10-17,TX,452.92,website
TXN-02451,2025-10-17,TX,518.49,wholesale
TXN-02452,2025-10-17,TX,635.68,website
TXN-02453,2025-10-17,TX,796.68,website
TXN-02454,2025-10-17,TX,940.75,marketplace
TXN-02455,2025-10-18,CA,731.40,wholesale
TXN-02456,2025-10-18,CO,902.99,website
TXN-02457,2025-10-18,CO,1137.06,wholesale
TXN-02458,2025-10-18,TX,364.74,marketplace
TXN-02459,2025-10-18,TX,515.60,wholesale
TXN-02460,2025-10-18,TX,694.43,website
TXN-02461,2025-10-18,TX,782.35,marketplace
TXN-02462,2025-10-18,TX,839.55,marketplace
TXN-02463,2025-10-18,TX,854.12,website
TXN-02464,2025-10-19,CA,735.51,website
TXN-02465,2025-10-19,CA,995.79,website
TXN-02466,2025-10-19,CA,1098.76,website
TXN-02467,2025-10-19,CO,1057.71,website
TXN-02468,2025-10-19,CO,1061.09,website
TXN-02469,2025-10-19,CO,1205.48,website
TXN-02470,2025-10-19,CO,1258.20,website
TXN-02471,2025-10-19,CO,1275.36,wholesale
TXN-02472,2025-10-19,TX,352.40,website
TXN-02473,2025-10-19,TX,489.97,wholesale
TXN-02474,2025-10-19,TX,538.42,wholesale
TXN-02475,2025-10-19,TX,541.94,wholesale
TXN-02476,2025-10-19,TX,894.14,website
TXN-02477,2025-10-20,CO,579.90,website
TXN-02478,2025-10-20,CO,1080.89,website
TXN-02479,2025-10-20,CO,1095.51,wholesale
TXN-02480,2025-10-20,TX,444.12,website
TXN-02481,2025-10-20,TX,509.59,website
TXN-02482,2025-10-20,TX,664.62,website
TXN-02483,2025-10-20,TX,723.88,website
TXN-02484,2025-10-20,TX,865.58,wholesale
TXN-02485,2025-10-20,TX,866.32,wholesale
TXN-02486,2025-10-20,TX,947.55,website
TXN-02487,2025-10-21,CA,433.15,marketplace
TXN-02488,2025-10-21,CA,546.37,website
TXN-02489,2025-10-21,CA,1035.28,wholesale
TXN-02490,2025-10-21,CO,697.21,website
TXN-02491,2025-10-21,CO,711.96,wholesale
TXN-02492,2025-10-21,CO,934.72,website
TXN-02493,2025-10-21,CO,1212.88,website
TXN-02494,2025-10-21,CO,1335.66,website
TXN-02495,2025-10-21,TX,457.92,website
TXN-02496,2025-10-21,TX,751.09,wholesale
TXN-02497,2025-10-21,WA,769.70,website
TXN-02498,2025-10-22,CA,576.73,website
TXN-02499,2025-10-22,CA,806.64,wholesale
TXN-02500,2025-10-22,CA,908.23,website
TXN-02501,2025-10-22,CO,753.98,website
TXN-02502,2025-10-22,CO,1128.77,wholesale
TXN-02503,2025-10-22,CO,1285.94,website
TXN-02504,2025-10-22,TX,603.65,website
TXN-02505,2025-10-22,TX,659.51,website
TXN-02506,2025-10-22,TX,719.38,wholesale
TXN-02507,2025-10-22,TX,804.71,website
TXN-02508,2025-10-22,WA,493.03,website
TXN-02509,2025-10-23,CA,941.01,marketplace
TXN-02510,2025-10-23,CO,689.40,website
TXN-02511,2025-10-23,CO,1004.42,website
TXN-02512,2025-10-23,NY,1311.90,wholesale
TXN-02513,2025-10-23,TX,659.84,website
TXN-02514,2025-10-24,CA,694.63,website
TXN-02515,2025-10-24,CA,792.68,wholesale
TXN-02516,2025-10-24,CA,829.65,wholesale
TXN-02517,2025-10-24,CO,471.31,website
TXN-02518,2025-10-24,CO,583.26,website
TXN-02519,2025-10-24,CO,610.06,wholesale
TXN-02520,2025-10-24,CO,811.54,website
TXN-02521,2025-10-24,CO,977.76,website
TXN-02522,2025-10-24,CO,1156.52,website
TXN-02523,2025-10-24,FL,1111.00,website
TXN-02524,2025-10-24,WA,567.50,wholesale
TXN-02525,2025-10-25,CA,436.59,website
TXN-02526,2025-10-25,CA,503.51,wholesale
TXN-02527,2025-10-25,CA,692.82,website
TXN-02528,2025-10-25,CO,560.15,marketplace
TXN-02529,2025-10-25,CO,926.91,website
TXN-02530,2025-10-25,CO,955.23,wholesale
TXN-02531,2025-10-25,CO,1023.98,wholesale
TXN-02532,2025-10-25,TX,461.96,website
TXN-02533,2025-10-25,TX,812.20,wholesale
TXN-02534,2025-10-25,TX,990.39,website
TXN-02535,2025-10-26,CA,549.30,marketplace
TXN-02536,2025-10-26,CO,716.48,website
TXN-02537,2025-10-26,CO,799.70,marketplace
TXN-02538,2025-10-26,CO,985.40,wholesale
TXN-02539,2025-10-26,TX,632.59,wholesale
TXN-02540,2025-10-26,TX,865.19,website
TXN-02541,2025-10-27,CA,634.73,website
TXN-02542,2025-10-27,NY,1886.52,wholesale
TXN-02543,2025-10-27,TX,924.90,website
TXN-02544,2025-10-27,WA,475.25,wholesale
TXN-02545,2025-10-28,CA,467.33,website
TXN-02546,2025-10-28,CA,516.26,website
TXN-02547,2025-10-28,CA,570.07,wholesale
TXN-02548,2025-10-28,CO,1014.42,website
TXN-02549,2025-10-28,CO,1015.72,website
TXN-02550,2025-10-28,TX,604.19,marketplace
TXN-02551,2025-10-28,TX,720.97,website
TXN-02552,2025-10-28,WA,694.72,website
TXN-02553,2025-10-29,CA,533.85,website
TXN-02554,2025-10-29,CO,879.94,website
TXN-02555,2025-10-29,CO,982.66,wholesale
TXN-02556,2025-10-29,CO,1007.61,website
TXN-02557,2025-10-29,FL,1168.16,website
TXN-02558,2025-10-29,TX,469.87,website
TXN-02559,2025-10-29,TX,543.35,website
TXN-02560,2025-10-29,TX,569.86,website
TXN-02561,2025-10-29,WA,347.69,website
TXN-02562,2025-10-30,CA,670.02,wholesale
TXN-02563,2025-10-30,CO,482.05,website
TXN-02564,2025-10-30,CO,514.06,website
TXN-02565,2025-10-30,CO,993.38,website
TXN-02566,2025-10-30,CO,1033.96,website
TXN-02567,2025-10-30,CO,1181.33,website
TXN-02568,2025-10-30,CO,1329.14,wholesale
TXN-02569,2025-10-30,TX,675.20,website
TXN-02570,2025-10-30,TX,960.26,website
TXN-02571,2025-10-30,WA,399.84,wholesale
TXN-02572,2025-10-30,WA,680.65,wholesale
TXN-02573,2025-10-31,CA,724.44,website
TXN-02574,2025-10-31,CO,845.09,wholesale
TXN-02575,2025-10-31,CO,949.42,website
TXN-02576,2025-10-31,CO,1090.43,wholesale
TXN-02577,2025-10-31,CO,1305.91,wholesale
TXN-02578,2025-10-31,TX,369.03,website
TXN-02579,2025-11-01,CO,716.14,wholesale
TXN-02580,2025-11-01,CO,722.63,website
TXN-02581,2025-11-01,CO,776.51,wholesale
TXN-02582,2025-11-01,CO,1032.49,website
TXN-02583,2025-11-01,CO,1286.82,website
TXN-02584,2025-11-01,TX,503.03,website
TXN-02585,2025-11-01,TX,565.15,wholesale
TXN-02586,2025-11-01,TX,973.80,website
TXN-02587,2025-11-02,CO,563.30,website
TXN-02588,2025-11-02,CO,687.05,website
TXN-02589,2025-11-02,CO,1008.30,website
TXN-02590,2025-11-02,TX,346.42,website
TXN-02591,2025-11-02,TX,580.58,website
TXN-02592,2025-11-02,TX,626.26,website
TXN-02593,2025-11-02,TX,706.41,wholesale
TXN-02594,2025-11-02,TX,730.74,website
TXN-02595,2025-11-03,CA,705.09,wholesale
TXN-02596,2025-11-03,CA,1077.31,wholesale
TXN-02597,2025-11-03,CO,1121.75,website
TXN-02598,2025-11-03,CO,1214.22,website
TXN-02599,2025-11-03,CO,1254.50,website
TXN-02600,2025-11-03,WA,586.06,website
TXN-02601,2025-11-04,CA,1044.47,website
TXN-02602,2025-11-04,CO,602.56,wholesale
TXN-02603,2025-11-04,CO,816.87,website
TXN-02604,2025-11-04,CO,1055.83,marketplace
TXN-02605,2025-11-04,CO,1147.63,wholesale
TXN-02606,2025-11-04,CO,1288.46,website
TXN-02607,2025-11-04,CO,1301.69,wholesale
TXN-02608,2025-11-04,TX,461.20,website
TXN-02609,2025-11-04,TX,829.20,marketplace
TXN-02610,2025-11-04,TX,897.48,website
TXN-02611,2025-11-05,CA,1076.19,wholesale
TXN-02612,2025-11-05,CO,462.21,website
TXN-02613,2025-11-05,CO,650.04,website
TXN-02614,2025-11-05,CO,1052.13,website
TXN-02615,2025-11-05,CO,1074.12,website
TXN-02616,2025-11-05,CO,1111.72,website
TXN-02617,2025-11-05,CO,1208.13,website
TXN-02618,2025-11-05,TX,686.29,marketplace
TXN-02619,2025-11-06,CA,649.96,website
TXN-02620,2025-11-06,CO,699.02,wholesale
TXN-02621,2025-11-06,CO,713.36,wholesale
TXN-02622,2025-11-06,CO,1061.47,website
TXN-02623,2025-11-06,TX,507.07,website
TXN-02624,2025-11-06,TX,701.07,website
TXN-02625,2025-11-06,TX,925.79,website
TXN-02626,2025-11-06,WA,273.85,website
TXN-02627,2025-11-07,CA,1031.92,wholesale
TXN-02628,2025-11-07,FL,738.66,website
TXN-02629,2025-11-07,TX,442.38,website
TXN-02630,2025-11-07,TX,569.86,website
TXN-02631,2025-11-07,TX,856.69,wholesale
TXN-02632,2025-11-08,CA,433.00,website
TXN-02633,2025-11-08,CA,729.24,website
TXN-02634,2025-11-08,CO,452.23,marketplace
TXN-02635,2025-11-08,CO,458.11,website
TXN-02636,2025-11-08,CO,740.24,wholesale
TXN-02637,2025-11-08,CO,796.33,wholesale
TXN-02638,2025-11-08,CO,895.84,website
TXN-02639,2025-11-08,TX,506.67,website
TXN-02640,2025-11-08,TX,978.68,website
TXN-02641,2025-11-09,CA,559.29,website
TXN-02642,2025-11-09,CA,743.66,wholesale
TXN-02643,2025-11-09,CO,713.28,website
TXN-02644,2025-11-09,CO,762.85,website
TXN-02645,2025-11-09,CO,909.74,wholesale
TXN-02646,2025-11-09,CO,1020.07,wholesale
TXN-02647,2025-11-09,CO,1029.83,website
TXN-02648,2025-11-09,CO,1089.18,website
TXN-02649,2025-11-09,CO,1207.90,website
TXN-02650,2025-11-09,CO,1231.01,website
TXN-02651,2025-11-09,TX,428.85,website
TXN-02652,2025-11-09,TX,507.90,website
TXN-02653,2025-11-09,TX,816.18,website
TXN-02654,2025-11-09,TX,847.43,website
TXN-02655,2025-11-09,TX,962.10,website
TXN-02656,2025-11-10,CO,451.53,website
TXN-02657,2025-11-10,CO,493.47,marketplace
TXN-02658,2025-11-10,CO,614.25,marketplace
TXN-02659,2025-11-10,CO,614.59,website
TXN-02660,2025-11-10,CO,682.47,wholesale
TXN-02661,2025-11-10,TX,489.02,wholesale
TXN-02662,2025-11-11,CA,1059.52,website
TXN-02663,2025-11-11,CO,881.75,wholesale
TXN-02664,2025-11-11,CO,961.66,wholesale
TXN-02665,2025-11-11,FL,690.10,website
TXN-02666,2025-11-11,TX,398.72,marketplace
TXN-02667,2025-11-11,TX,609.21,website
TXN-02668,2025-11-12,CO,475.22,website
TXN-02669,2025-11-12,CO,510.33,website
TXN-02670,2025-11-12,WA,647.69,marketplace
TXN-02671,2025-11-12,WA,683.86,website
TXN-02672,2025-11-13,CA,476.11,marketplace
TXN-02673,2025-11-13,CA,681.80,wholesale
TXN-02674,2025-11-13,CO,631.13,wholesale
TXN-02675,2025-11-13,CO,813.54,wholesale
TXN-02676,2025-11-13,CO,981.77,website
TXN-02677,2025-11-13,NY,665.75,website
TXN-02678,2025-11-13,NY,1650.02,website
TXN-02679,2025-11-13,TX,438.88,website
TXN-02680,2025-11-13,TX,758.98,website
TXN-02681,2025-11-13,WA,329.25,marketplace
TXN-02682,2025-11-13,WA,413.48,website
TXN-02683,2025-11-14,CA,973.73,wholesale
TXN-02684,2025-11-14,CO,485.93,website
TXN-02685,2025-11-14,CO,556.97,marketplace
TXN-02686,2025-11-14,CO,994.40,marketplace
TXN-02687,2025-11-14,CO,1074.22,wholesale
TXN-02688,2025-11-14,CO,1196.26,website
TXN-02689,2025-11-14,WA,610.40,website
TXN-02690,2025-11-15,CO,539.59,wholesale
TXN-02691,2025-11-15,CO,569.87,website
TXN-02692,2025-11-15,CO,871.70,website
TXN-02693,2025-11-15,CO,970.11,wholesale
TXN-02694,2025-11-15,CO,1256.17,website
TXN-02695,2025-11-16,CA,927.66,website
TXN-02696,2025-11-16,CO,738.51,website
TXN-02697,2025-11-16,NY,1247.68,wholesale
TXN-02698,2025-11-16,TX,663.70,wholesale
TXN-02699,2025-11-16,TX,702.49,website
TXN-02700,2025-11-16,TX,967.80,website
TXN-02701,2025-11-17,CA,726.95,wholesale
TXN-02702,2025-11-17,CA,887.51,website
TXN-02703,2025-11-17,CO,524.06,website
TXN-02704,2025-11-17,CO,612.73,wholesale
TXN-02705,2025-11-17,CO,859.10,website
TXN-02706,2025-11-17,CO,885.27,wholesale
TXN-02707,2025-11-17,CO,1007.92,website
TXN-02708,2025-11-17,CO,1133.84,website
TXN-02709,2025-11-17,CO,1219.17,marketplace
TXN-02710,2025-11-17,TX,423.03,website
TXN-02711,2025-11-17,TX,752.14,wholesale
TXN-02712,2025-11-17,TX,970.03,website
TXN-02713,2025-11-18,CA,574.72,website
TXN-02714,2025-11-18,CO,1105.13,website
TXN-02715,2025-11-18,CO,1114.58,website
TXN-02716,2025-11-18,CO,1262.48,wholesale
TXN-02717,2025-11-18,TX,517.66,website
TXN-02718,2025-11-18,TX,770.40,website
TXN-02719,2025-11-18,TX,837.49,website
TXN-02720,2025-11-19,CO,582.97,website
TXN-02721,2025-11-19,CO,644.74,website
TXN-02722,2025-11-19,CO,686.77,website
TXN-02723,2025-11-19,WA,672.59,website
TXN-02724,2025-11-20,CO,463.51,website
TXN-02725,2025-11-20,CO,541.62,wholesale
TXN-02726,2025-11-20,CO,573.00,website
TXN-02727,2025-11-20,CO,717.94,website
TXN-02728,2025-11-20,CO,1017.14,website
TXN-02729,2025-11-20,CO,1211.11,website
TXN-02730,2025-11-20,TX,368.62,wholesale
TXN-02731,2025-11-20,WA,452.13,marketplace
TXN-02732,2025-11-21,CA,570.82,website
TXN-02733,2025-11-21,CA,1048.53,marketplace
TXN-02734,2025-11-21,CO,446.61,website
TXN-02735,2025-11-21,CO,747.71,wholesale
TXN-02736,2025-11-21,CO,1198.88,website
TXN-02737,2025-11-21,CO,1310.57,website
TXN-02738,2025-11-21,TX,358.28,website
TXN-02739,2025-11-22,CO,598.79,wholesale
TXN-02740,2025-11-22,CO,737.34,website
TXN-02741,2025-11-22,CO,773.01,wholesale
TXN-02742,2025-11-22,FL,561.69,website
TXN-02743,2025-11-23,CA,573.06,website
TXN-02744,2025-11-23,CO,477.74,website
TXN-02745,2025-11-23,CO,493.80,website
TXN-02746,2025-11-23,CO,814.06,website
TXN-02747,2025-11-23,TX,488.20,wholesale
TXN-02748,2025-11-23,TX,731.06,website
TXN-02749,2025-11-23,TX,1008.07,wholesale
TXN-02750,2025-11-23,WA,378.82,website
TXN-02751,2025-11-23,WA,741.80,website
TXN-02752,2025-11-24,CA,657.08,website
TXN-02753,2025-11-24,CA,812.93,website
TXN-02754,2025-11-24,CO,514.52,website
TXN-02755,2025-11-24,CO,1001.91,wholesale
TXN-02756,2025-11-24,CO,1069.26,website
TXN-02757,2025-11-24,CO,1154.76,wholesale
TXN-02758,2025-11-24,TX,530.50,website
TXN-02759,2025-11-24,TX,948.77,marketplace
TXN-02760,2025-11-24,WA,574.27,website
TXN-02761,2025-11-25,CA,792.81,wholesale
TXN-02762,2025-11-25,CA,997.72,website
TXN-02763,2025-11-25,NY,860.07,website
TXN-02764,2025-11-25,TX,427.75,wholesale
TXN-02765,2025-11-25,TX,692.63,wholesale
TXN-02766,2025-11-26,CO,732.60,website
TXN-02767,2025-11-26,CO,822.95,website
TXN-02768,2025-11-26,CO,1185.16,wholesale
TXN-02769,2025-11-26,NY,897.31,website
TXN-02770,2025-11-26,TX,629.46,website
TXN-02771,2025-11-27,CA,410.71,wholesale
TXN-02772,2025-11-27,CA,511.78,website
TXN-02773,2025-11-27,CA,860.56,website
TXN-02774,2025-11-27,CO,552.97,website
TXN-02775,2025-11-27,CO,614.62,wholesale
TXN-02776,2025-11-27,CO,687.36,wholesale
TXN-02777,2025-11-27,CO,778.45,website
TXN-02778,2025-11-27,CO,885.32,website
TXN-02779,2025-11-27,CO,958.51,website
TXN-02780,2025-11-27,CO,1180.21,wholesale
TXN-02781,2025-11-27,CO,1256.52,wholesale
TXN-02782,2025-11-27,TX,420.96,website
TXN-02783,2025-11-27,TX,466.68,website
TXN-02784,2025-11-27,TX,505.45,website
TXN-02785,2025-11-27,TX,637.43,marketplace
TXN-02786,2025-11-27,TX,844.88,website
TXN-02787,2025-11-27,TX,915.32,wholesale
TXN-02788,2025-11-27,TX,957.07,website
TXN-02789,2025-11-28,CA,652.26,website
TXN-02790,2025-11-28,CA,1030.78,wholesale
TXN-02791,2025-11-28,CO,450.30,website
TXN-02792,2025-11-28,CO,741.70,marketplace
TXN-02793,2025-11-28,CO,831.17,website
TXN-02794,2025-11-28,CO,971.97,marketplace
TXN-02795,2025-11-28,CO,1004.93,website
TXN-02796,2025-11-28,CO,1235.05,website
TXN-02797,2025-11-28,TX,635.06,website
TXN-02798,2025-11-28,TX,745.98,website
TXN-02799,2025-11-28,WA,711.01,website
TXN-02800,2025-11-29,CO,586.07,website
TXN-02801,2025-11-29,CO,1069.09,website
TXN-02802,2025-11-29,CO,1282.05,website
TXN-02803,2025-11-30,CA,366.93,marketplace
TXN-02804,2025-11-30,CA,502.24,website
TXN-02805,2025-11-30,CA,1029.42,website
TXN-02806,2025-11-30,CO,542.25,website
TXN-02807,2025-11-30,CO,553.82,website
TXN-02808,2025-11-30,CO,581.70,website
TXN-02809,2025-11-30,FL,1149.14,website
TXN-02810,2025-11-30,TX,410.02,website
TXN-02811,2025-11-30,WA,709.86,marketplace
TXN-02812,2025-11-30,WA,766.11,website
TXN-02813,2025-12-01,CA,458.67,website
TXN-02814,2025-12-01,CO,701.93,website
TXN-02815,2025-12-01,CO,762.55,wholesale
TXN-02816,2025-12-01,CO,943.91,wholesale
TXN-02817,2025-12-01,CO,1027.87,website
TXN-02818,2025-12-01,CO,1169.57,website
TXN-02819,2025-12-01,CO,1339.18,wholesale
TXN-02820,2025-12-01,NY,1869.86,marketplace
TXN-02821,2025-12-01,TX,770.22,website
TXN-02822,2025-12-01,TX,807.09,website
TXN-02823,2025-12-01,TX,993.75,wholesale
TXN-02824,2025-12-01,WA,580.83,website
TXN-02825,2025-12-02,CA,1091.07,website
TXN-02826,2025-12-02,CO,502.14,website
TXN-02827,2025-12-02,CO,644.48,website
TXN-02828,2025-12-02,CO,756.13,website
TXN-02829,2025-12-02,CO,762.10,marketplace
TXN-02830,2025-12-02,CO,1172.66,website
TXN-02831,2025-12-02,TX,456.91,wholesale
TXN-02832,2025-12-02,TX,478.98,wholesale
TXN-02833,2025-12-02,TX,553.57,marketplace
TXN-02834,2025-12-02,TX,568.14,wholesale
TXN-02835,2025-12-03,CA,521.24,website
TXN-02836,2025-12-03,CO,452.52,marketplace
TXN-02837,2025-12-03,CO,495.62,website
TXN-02838,2025-12-03,CO,1333.23,marketplace
TXN-02839,2025-12-03,TX,482.06,wholesale
TXN-02840,2025-12-03,TX,844.40,wholesale
TXN-02841,2025-12-03,TX,896.37,website
TXN-02842,2025-12-04,CA,745.26,wholesale
TXN-02843,2025-12-04,CO,448.84,website
TXN-02844,2025-12-04,CO,484.49,website
TXN-02845,2025-12-04,CO,588.21,wholesale
TXN-02846,2025-12-04,CO,878.55,wholesale
